"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade"
"231","CAN",1973,1.875,1795021.67,1103963.88,998191.72,886308.96,697680.39,623699.37,630010.45,628512.35,5568367.12,2.25652357669981,0.284462090207874,0.01538,2.1388,0.322360510957115,6.63480769914939,0.198256303187136,0.179261118832266,0.159168557119129,0.125293533088745,0.11200758796234,0.113140968693889,0.112871931116496,"1970"
"232","CAN",1974,1.83,1782916.16,1126359.48,1025990.39,926863.14,732655.94,629076.81,630702.45,628094.52,5699742.73,2.18964499122226,0.291156839635111,0.01497,2.024,0.312806427317466,6.47045528238411,0.197615845724321,0.180006438641486,0.162614908059192,0.128541931575919,0.110369334161158,0.110654547034266,0.110196994803658,"1970"
"233","CAN",1975,1.832,1774368.93,1144357.84,1064744.26,965802.54,769281.9,640523.02,629909.87,627311.32,5841930.75,2.12610916519337,0.297005307705847,0.0144,1.928,0.303729880741911,6.34774555368257,0.195886923171761,0.182258966352862,0.165322490342769,0.131682817363078,0.109642350690309,0.107825631106634,0.107380820972587,"1970"
"234","CAN",1976,1.782,1765172.91,1161858.09,1102361.35,1000821.42,806684.07,655549.62,629235.76,626838.39,5983348.7,2.06509949353278,0.302089278199681,0.0131,1.8568,0.295014213361825,6.29393404080737,0.19418191187821,0.184238192569322,0.167267774315075,0.134821503884606,0.10956232920204,0.105164480886765,0.104763807263982,"1970"
"235","CAN",1977,1.75,1760063.54,1176070.37,1130706.84,1023041.54,853354.22,677073.31,628588.46,626855.65,6115690.39,2.01456319635566,0.306816669965531,0.01256,1.8138,0.287794742336523,6.30240839451853,0.19230377847823,0.184886213639733,0.167281447352668,0.139535222612863,0.11071085467425,0.102782910826851,0.102499572415405,"1970"
"236","CAN",1978,1.697,1764104.51,1185095.84,1151995.5,1037980.87,901792.56,706708.84,627332.09,628334.89,6239240.59,1.9792042624213,0.310898963106021,0.01198,1.7782,0.282743466060186,6.28909316553927,0.18994232116957,0.184637133859908,0.16636333461217,0.144535628493852,0.113268406596259,0.100546225289895,0.100706949978347,"1970"
"237","CAN",1979,1.695,1774071.79,1190541.61,1169622.3,1057796.91,940495.99,739269.88,632071.84,628135.58,6357934.11,1.95322919601631,0.314299089205251,0.01104,1.7512,0.279032742288045,6.27596598750494,0.1872529015561,0.183962633107565,0.16637431148213,0.147924777723121,0.116275171653202,0.0994146571927906,0.0987955472850913,"1970"
"238","CAN",1980,1.68,1786259.64,1188535.42,1189412.9,1084116.18,979535.44,769828.34,644439.03,625322.22,6481189.53,1.92924731210568,0.318406306504047,0.01055,1.7208,0.275606758872241,6.24367851877569,0.183382296490256,0.183517685217269,0.167271173753192,0.151135132750855,0.11877886558272,0.0994322148761479,0.0964826313295609,"1980"
"239","CAN",1981,1.652,1797602.94,1171847.42,1213743.74,1110681.14,1017272.97,801680.41,661406.44,623127.25,6599759.37,1.90661808628941,0.322429044863798,0.00965,1.6948,0.272374012327058,6.22232637218317,0.177559113037783,0.183907271758607,0.168291156954712,0.154137887909086,0.121471157515853,0.100216750781324,0.0944166620426344,"1980"
"240","CAN",1982,1.637,1812234.62,1138313.74,1229720.11,1139881.8,1037769.78,848635.64,682435.66,622691.05,6699447.78,1.89353552062466,0.325049414744449,0.00923,1.6722,0.270505074374951,6.18176943210366,0.169911577398697,0.183555443729423,0.170145635495945,0.154903779248504,0.126672476279829,0.101864464417096,0.0929466234305061,"1980"
"241","CAN",1983,1.621,1829989.02,1093037.75,1234056.29,1171286.27,1048564.26,900757.72,709054.74,623652.58,6780409.61,1.88925505637704,0.327391803398733,0.00856,1.657,0.269893579482435,6.13945690437531,0.161205268246324,0.182003206440503,0.172745650686434,0.154646152712299,0.132847095059202,0.104574027349949,0.0919785995052886,"1980"
"242","CAN",1984,1.625,1843938.22,1043053.3,1235190.84,1192686.4,1068450.19,941999.8,739719.78,629847.86,6850948.17,1.88405564014068,0.330047248043916,0.00821,1.643,0.269150805734383,6.1043844751534,0.152249480527014,0.180294874424659,0.174090705462161,0.155956542581755,0.13749918648122,0.107973343491227,0.0919358670319644,"1980"
"243","CAN",1985,1.611,1848376.48,999607.14,1230129.82,1205666.68,1097136.39,979180.56,770040.29,640317.32,6922078.2,1.86918364487705,0.3326751018213,0.00799,1.6292,0.267026234982436,6.10127315807438,0.144408530374592,0.177711055041245,0.174176980548992,0.158498121272308,0.141457598673185,0.111244089961307,0.0925036241283723,"1980"
"244","CAN",1986,1.594,1844457.83,973710.83,1210697.49,1218089.33,1127771.58,1011988.34,803315.85,653789.57,6999362.99,1.84462569357329,0.335153486588927,0.00788,1.6176,0.263517956224756,6.13848112354187,0.139114206734405,0.172972525032596,0.174028598279627,0.1611248883093,0.14458292010942,0.114769851363288,0.0934070101713642,"1980"
"245","CAN",1987,1.576,1849051.71,959858.22,1175058.41,1233092.26,1158745.78,1033518.21,850785.63,674659.58,7085718.09,1.82668316825458,0.33755760667018,0.00727,1.6054,0.260954738322083,6.15202471632662,0.135463788963696,0.165834767214116,0.174025023905516,0.163532582764664,0.14585934648721,0.120070488155704,0.095214002509095,"1980"
"246","CAN",1988,1.599,1862687.18,950162.18,1129107.72,1249073.51,1189756.71,1053705.04,903253.67,704817.01,7179875.84,1.81602169042522,0.339675820912246,0.0072,1.601,0.259431670060746,6.1711817976006,0.132336853891891,0.157260062034722,0.173968678266169,0.165707142646077,0.146758114413299,0.125803522251438,0.0981656264964047,"1980"
"247","CAN",1989,1.659,1881720.42,946195.43,1088302.4,1268493.67,1220184.66,1086439.58,950642.15,739945.24,7300203.13,1.80433923624259,0.340905353684316,0.00721,1.6078,0.257762748034656,6.23751885118726,0.129612205735979,0.149078372289074,0.17376142107432,0.167143932609996,0.148823198567627,0.13022132851254,0.101359541210465,"1980"
"248","CAN",1990,1.715,1913179.75,944305.38,1057543.82,1278182.47,1248809.29,1125552.06,998451.33,774484.4,7427328.75,1.80310562528958,0.340228882422903,0.00689,1.6286,0.257586517898511,6.32253587372018,0.12713930024977,0.142385486841417,0.17209181295496,0.168137069467943,0.151541973956653,0.134429397648515,0.104274958880742,"1990"
"249","CAN",1991,1.714,1944901.68,939950.7,1033266.63,1256328.3,1272503.13,1159301.44,1041935.84,810531.35,7513817.39,1.81190346442529,0.336557477876103,0.00632,1.6526,0.258843352060756,6.38455647727858,0.125096292764709,0.137515536560039,0.167202399897557,0.169355077978545,0.154289275321342,0.138669305616436,0.107872111861372,"1990"
"250","CAN",1992,1.711,1975976.9,936799.63,1019795.42,1218405.77,1288471.66,1190412.76,1066901.18,859869.75,7580656.17,1.82462282813178,0.330693989251329,0.00602,1.6796,0.260660404018825,6.44363307239675,0.123577644070883,0.134526008980038,0.160725634124097,0.169968355127232,0.157032944550498,0.140739951275221,0.113429461872032,"1990"
"251","CAN",1993,1.682,2003569.23,938612.83,1009895.46,1177721.81,1298668.27,1222902.25,1082365.65,914842.41,7645008.68,1.83452827812878,0.323922468064484,0.00619,1.6962,0.262075468304112,6.47218150930377,0.122774593108768,0.132098667545267,0.154051075583606,0.169871392480878,0.159960871359011,0.141578079934894,0.119665319987577,"1990"
"252","CAN",1994,1.685,2012056.1,945561.67,999062.84,1133296.48,1306006.35,1250075.72,1107486.64,962810.53,7704300.23,1.82812095576914,0.316615754471967,0.00622,1.7014,0.261160136538448,6.51477680533957,0.122731674749389,0.129676000438005,0.147099210332825,0.169516544139142,0.162256880272175,0.14374915397086,0.124970536097605,"1990"
"253","CAN",1995,1.67,1997632.47,956768.53,990569.37,1095562.63,1305003.43,1272539.33,1139997.42,1008356.27,7768796.98,1.79994757566699,0.309001003138584,0.00605,1.6924,0.257135367952427,6.58174724650526,0.123155300938241,0.127506147032819,0.141020885578606,0.167980117559978,0.1638013367161,0.146740534336888,0.129795677837368,"1990"
"254","CAN",1996,1.631,1972712.77,969584.57,985179.84,1072472.53,1287666.15,1295141.08,1173849.86,1048468.16,7832362.19,1.76306828706551,0.301331657391089,0.00546,1.6758,0.251866898152216,6.65351426604391,0.123792100834908,0.125783233218943,0.136928362604232,0.164403294786857,0.16535765948791,0.14987175407934,0.13386359498781,"1990"
"255","CAN",1997,1.567,1938674.06,981074.44,983605.31,1059545.54,1255884.8,1313939.46,1208827.96,1072366.4,7875243.91,1.72321245857133,0.294013793916892,0.00535,1.647,0.246173208367333,6.69041123899393,0.124577022783285,0.124898393147038,0.134541298289769,0.159472495627123,0.166844287620293,0.153497208951843,0.136169293580648,"1990"
"256","CAN",1998,1.555,1894487.88,991690.66,984683.13,1047406.2,1215194.75,1327240.49,1243273.43,1089180.14,7898668.8,1.67894305936717,0.286453452764091,0.0052,1.6216,0.239849008481024,6.76092017336105,0.125551619533661,0.124664440924526,0.132605408141686,0.153848044622405,0.168033440014601,0.157402906930342,0.137894139832778,"1990"
"257","CAN",1999,1.543,1850275.98,1003571.41,990883.32,1036102.33,1170378.45,1336496.9,1270115.65,1115186.58,7922734.64,1.63478047019381,0.278499896848748,0.00519,1.5932,0.233540067170545,6.82195573248916,0.126669824953269,0.125068346350674,0.130775846608438,0.147724050240309,0.168691362355158,0.160312784374664,0.140757785117488,"1990"
"258","CAN",2000,1.507,1809659.7,1014073.86,1003202.41,1027252.91,1133123.43,1337073.22,1291703.01,1148285.58,7954714.42,1.59246670982313,0.271584399632036,0.00513,1.5606,0.227495244260447,6.85992362202242,0.127480863103065,0.12611419556153,0.129137622768361,0.142446776863675,0.168085634430607,0.162382072039237,0.144352835233524,"2000"
"259","CAN",2001,1.535,1774541.04,1023559.62,1020348.02,1022422.86,1113918.35,1321749.86,1314420.21,1182254.5,7998673.42,1.55298092918013,0.267086940274154,0.0052,1.5414,0.221854418454304,6.9477994206254,0.127966172170585,0.127564655590102,0.127824053604129,0.139262886670025,0.16524613402706,0.164329775824252,0.147806322113849,"2000"
"260","CAN",2002,1.512,1742250.97,1031093.03,1039184.59,1024610.1,1107245.85,1293404.49,1334201.51,1217174.16,8046913.73,1.51558189875114,0.264928396343078,0.00532,1.5304,0.216511699821591,7.06844018711725,0.128135216133354,0.12914076438098,0.127329574341044,0.137598822002035,0.160732988248403,0.165802884778783,0.151259750115402,"2000"
"261","CAN",2003,1.541,1717000.8,1034356.42,1056459.73,1032238.28,1099853.41,1256520.52,1349155.95,1251768.64,8080352.95,1.48743571900532,0.263861207943893,0.00529,1.5276,0.21249081700076,7.18901654933416,0.128008816743581,0.130744255422655,0.127746682154521,0.136114525789372,0.155503172667724,0.166967452826426,0.154915094395722,"2000"
"262","CAN",2004,1.547,1707157.17,1037922.81,1073208.65,1043844.98,1090975.26,1214247.17,1362490.58,1279190.02,8101879.47,1.47497876687124,0.26349691425365,0.00525,1.5284,0.210711252410177,7.25352814582854,0.12810889298505,0.132464158961377,0.128839855476152,0.134657058777499,0.149872282659372,0.168169692605906,0.157888058534645,"2000"
"263","CAN",2005,1.565,1708043.25,1049191.52,1086522.86,1059029.13,1084575.68,1177693.15,1369119.1,1300833.78,8126965.22,1.47118911258242,0.263764486739123,0.00542,1.54,0.21016987322606,7.32740604712439,0.129100038156679,0.133693553569804,0.130310528140786,0.133453958598336,0.144911798945782,0.168466218685257,0.160063903903356,"2000"
"264","CAN",2006,1.613,1721419.32,1066353.5,1095360.88,1076037.97,1080868.17,1156026.41,1357809.49,1322698.6,8155155.02,1.47758506250933,0.264483769432994,0.00504,1.5556,0.211083580358476,7.36959263888824,0.130758213349082,0.134315151252637,0.131945740744484,0.132538028688509,0.141754069317495,0.166497079046328,0.162191717601464,"2000"
"265","CAN",2007,1.659,1745829.56,1082674.24,1102260.04,1095742.01,1083685.51,1147230.46,1327403.23,1343067.22,8182062.71,1.4936095399347,0.26636651382986,0.00519,1.585,0.213372791419243,7.42831356077508,0.132322896850542,0.134716645309114,0.133920021006537,0.132446492823324,0.140212865711463,0.162233323924255,0.164147754374765,"2000"
"266","CAN",2008,1.685,1777719.27,1095824.81,1107805.68,1117847.03,1096029.8,1143309.78,1287015.64,1361332.81,8209165.55,1.51587086582753,0.269683540490909,0.00512,1.6138,0.216552980832504,7.45221789973059,0.133487965777472,0.134947416184097,0.136170603844139,0.13351293664677,0.139272350281692,0.156777888344571,0.165830838921259,"2000"
"267","CAN",2009,1.675,1815664.72,1103261.61,1116337.68,1141985.59,1114239.08,1140951.27,1245318.1,1377461.89,8239555.22,1.54251688357518,0.273828454298532,0.00495,1.6394,0.220359554796454,7.43965924924069,0.1338981996652,0.135485187026879,0.138597965485812,0.13523048881272,0.138472434438033,0.151138995582822,0.167176728988534,"2000"
"268","CAN",2010,1.638,1853810.79,1102050.11,1133246.12,1163541.98,1134739.6,1140130.49,1211021.88,1382653.39,8267383.57,1.56962301556791,0.277993824834717,0.00501,1.654,0.224231859366844,7.37629346993929,0.133300953157542,0.137074336808592,0.140738840789021,0.137254984045696,0.137907051287328,0.146481879030562,0.167241954881259,"2010"
"269","CAN",2011,1.618,1886263.66,1095854.41,1152386.32,1176958.81,1155923.94,1139677.8,1193464.92,1365787.01,8280053.21,1.59465709762027,0.281747313795342,0.00478,1.655,0.227808156802896,7.26488473119924,0.132348715908795,0.139176197395475,0.14214387035322,0.139603443442122,0.137641361848205,0.144137349088364,0.164949061963818,"2010"
"270","CHL",1992,2.499,1445938.35,603624.08,609467.82,624853.42,569169.19,473520.24,389514.79,332491.38,3602640.92,2.80948578411195,0.33142981399323,0.01484,NA,0.401355112015993,NA,0.167550442412673,0.169172513590391,0.173443158470537,0.157986655522694,0.131436979292402,0.108119237706321,0.0922910130049819,"1990"
"271","CHL",1993,2.442,1419342.45,597483.88,607233,624482.95,590661.37,489995.16,405372.32,338517.52,3653746.2,2.71923571210283,0.332574911744007,0.01358,NA,0.388462244586118,NA,0.163526377393153,0.166194630595853,0.170915798694502,0.161659113049505,0.134107607145784,0.110947038412247,0.0926494347089571,"1990"
"272","CHL",1994,2.394,1396028.17,587333.66,609791.39,622800.78,606411.96,506494.38,422114.46,346686.2,3701632.83,2.63996934293453,0.33207311379935,0.01256,NA,0.377138477562076,NA,0.158668805625435,0.164735784991403,0.168250285374738,0.163822828424612,0.136829989159135,0.114034665075088,0.0936576413495879,"1990"
"273","CHL",1995,2.307,1378702.74,581566.7,612905.81,616103.72,614672.72,530788.37,430616.97,363865.44,3750519.73,2.57322181318054,0.328161569223367,0.0115,NA,0.367603116168649,NA,0.155062962433742,0.163418900345313,0.164271558171486,0.163890011051882,0.141523950868537,0.114815279214649,0.0970173379143909,"1990"
"274","CHL",1996,2.271,1362372.22,582913.22,612255.55,608617.62,626793.91,547804.18,449254.94,373096.66,3800736.08,2.50914700186181,0.325045334376387,0.01166,2.3826,0.358449571694544,6.64696009744532,0.153368507502368,0.161088677854212,0.160131513262031,0.164913821114356,0.144131075788877,0.118202087843995,0.098164316634161,"1990"
"275","CHL",1997,2.21,1340963.24,595888.3,603726.77,606828.54,628076.36,569856.51,466787.57,387237.46,3858401.51,2.43280608709901,0.320056089756195,0.01043,2.3248,0.34754372672843,6.68923022114163,0.154439163071963,0.156470696073307,0.157274596339249,0.162781493416946,0.147692382071455,0.120979521905692,0.100362147121387,"1990"
"276","CHL",1998,2.173,1317323.01,606337.37,594740.62,607238.07,625833.19,594460.91,481054,401605.24,3911269.4,2.35761337994258,0.315261142584553,0.01083,2.271,0.336801911420369,6.74283584206124,0.155023167158979,0.152058209030552,0.155253450452684,0.160007692131869,0.151986695163468,0.122991783690482,0.102679002371967,"1990"
"277","CHL",1999,2.105,1294625.78,611457.69,585698.79,609629.43,621468.14,612067.14,498595.68,416720.9,3955637.77,2.29100362240701,0.311226063047729,0.01053,2.2132,0.32728623177243,6.76227651867399,0.154578787430276,0.148066841317475,0.154116596474909,0.15710946657282,0.154732858666177,0.126046849835798,0.105348599702546,"1990"
"278","CHL",2000,2.084,1264565.95,612942.45,579527.96,611877.83,614323.84,617974.14,526978.37,425326.66,3988951.25,2.21912003813032,0.307399512591185,0.00952,2.1686,0.317017148304332,6.84063941524758,0.153660050370382,0.145283289686732,0.153393158164066,0.154006354427119,0.154921457112317,0.132109503719806,0.106626186519577,"2000"
"279","CHL",2001,2.053,1231489.02,615153.78,579612.06,613200.93,604352.44,630170.3,546486.83,442557.25,4031533.59,2.13824911725466,0.302007497350407,0.00914,2.125,0.305464159607808,6.95662627893345,0.152585552437379,0.143769621921964,0.152101158606494,0.149906338743912,0.156310318624928,0.135553088620055,0.109773921045267,"2000"
"280","CHL",2002,1.987,1180307.48,624214.29,591175.46,603827.87,603935.73,631157.4,569955.52,458739.8,4083006.07,2.0235464308286,0.295802548243579,0.0084,2.0804,0.289078061546943,7.19667202992563,0.152881058538323,0.14478926797187,0.147888065716248,0.147914482527331,0.154581548295372,0.139592131441529,0.112353445509328,"2000"
"281","CHL",2003,1.943,1142940.13,635317.41,603790.22,592115.6,606921.39,626296.69,596639.03,471887.71,4132968.05,1.93579548963607,0.290115233288581,0.00794,2.0344,0.276542212805153,7.35656223823378,0.153719409952855,0.14609118984116,0.143266435364774,0.146848797923807,0.151536784805293,0.144360910314804,0.114176471797308,"2000"
"282","CHL",2004,1.908,1133062.55,651272.1,610048.47,584145.55,608933.99,619570.83,614258.18,491198.88,4179428,1.8977328596162,0.285464790875689,0.00819,1.995,0.271104694230885,7.35878073103731,0.155828046325957,0.145964584148836,0.139766865226533,0.145697925649156,0.148242972483316,0.146971829637931,0.117527776528271,"2000"
"283","CHL",2005,1.894,1130225.74,673667.97,611923.11,577941.15,610577.11,612220.84,617450.59,522369.3,4226150.07,1.87205377209901,0.281229544695274,0.00772,1.957,0.267436253157002,7.31763168567547,0.159404649347911,0.144794458281033,0.136753579600168,0.144475965095106,0.144864907743326,0.146102381546522,0.123604058385934,"2000"
"284","CZE",1950,2.799,875940.66,314016,349018.55,376373.03,217603.4,371636.57,367335.35,344981.28,2340964.18,2.61925606226064,0.253731532961773,0.06457,NA,0.374179437465805,NA,0.134139600546985,0.149091794305029,0.160776928248428,0.0929546047133451,0.158753633727108,0.156916262597405,0.1473671758617,"1950"
"285","CZE",1951,2.769,895613.33,299690.84,344080,378954.39,234760.49,346142.46,373356.94,345345.85,2322330.97,2.69956926509919,0.264266759530835,0.05675,NA,0.385652752157028,NA,0.129047428584221,0.148161482770908,0.163178459442411,0.101088300088424,0.149049581851806,0.160768187146038,0.148706560116192,"1950"
"286","CZE",1952,2.711,888844.9,287483.97,338266.34,372383.93,271825.24,309610.06,373228.81,349244.5,2302042.85,2.70277953340443,0.279842388685337,0.04413,NA,0.386111361914918,NA,0.124882110687036,0.146941808663553,0.161762379879245,0.118080008806091,0.134493612922974,0.162129393030195,0.151710686010905,"1950"
"287","CZE",1953,2.624,872827.44,278165,332437.97,363424.2,313682.98,269310.94,373099.02,351266.54,2281386.65,2.67810459923573,0.296796327794765,0.03416,NA,0.38258637131939,NA,0.121928038809204,0.14571750474651,0.15929969608615,0.137496631708615,0.118047039505557,0.163540459044941,0.153970630099023,"1950"
"288","CZE",1954,2.593,860994.24,273747.49,323734.19,353739.39,355386.02,229450.49,371711.28,355275.6,2263044.46,2.6632086936551,0.313350189328583,0.02971,2.6992,0.380458384807871,7.09459985055417,0.12096425626565,0.143052509891918,0.156311286080522,0.157038903248061,0.101390182144278,0.164252751799671,0.1569901105699,"1950"
"289","CZE",1955,2.59,851750.33,275167.85,313889.97,346020.47,371916.54,214883.99,366168.74,360290.47,2248338.03,2.6518487124465,0.3193189815857,0.02757,2.6574,0.3788355303495,7.01465355572213,0.122387223953153,0.139609776560155,0.153900554713296,0.165418426872404,0.0955745920465527,0.162861960752405,0.160247465102034,"1950"
"290","CZE",1956,2.58,838944.34,283405.55,300694.56,341628.49,374675.3,231910.35,341211.24,366514.69,2240040.18,2.62165403658072,0.319772741755016,0.02538,2.6196,0.374522005225817,6.99451557838509,0.12651806540363,0.134236234994678,0.152509983102178,0.167262758652838,0.103529549188711,0.152323714121949,0.163619694536015,"1950"
"291","CZE",1957,2.505,821865.41,295046.57,289169.84,336504.49,368451.7,268660.36,305243.04,366762.06,2229838.06,2.58003393753177,0.316146810230694,0.02454,2.5784,0.368576276790253,6.99556689446755,0.13231748766545,0.129681991346044,0.15090983333561,0.165236976895084,0.120484247183403,0.136890227804256,0.164479235770153,"1950"
"292","CZE",1958,2.314,802217.67,309548.32,280411.25,331167,359993.34,310067.89,265620.39,366726.01,2223534.2,2.5254946337232,0.310838636977115,0.02321,2.5164,0.360784947674742,6.97479209212632,0.139214553119983,0.126110608058109,0.148937218955301,0.161901418021814,0.139448221664412,0.119458648308625,0.164929331871756,"1950"
"293","CZE",1959,2.128,774336.64,330869.19,276402.11,323134.74,350736.62,351372.07,226329.89,365494.26,2224338.88,2.43683933627955,0.302953549955482,0.02002,2.4234,0.348119905182793,6.96139451930365,0.148749452241738,0.124262589880189,0.14527226175177,0.157681288203711,0.157966968594282,0.101751532572231,0.164315906756078,"1950"
"294","CZE",1960,2.121,737411.96,349106,278000.67,314061.01,343373.39,367666.53,212066.48,360152.92,2224427,2.32054534493602,0.295552247837308,0.01985,2.3296,0.331506477848003,7.02731365951808,0.156941990004617,0.124976306257746,0.141187375445452,0.154364872391856,0.165285950044663,0.0953353290532798,0.161908176802386,"1960"
"295","CZE",1961,2.14,704151.59,362095.64,286059.52,301792.33,339484.05,370447.3,228947.29,335634.19,2224460.32,2.21584583266471,0.288284027471436,0.01943,2.2416,0.316549404666387,7.08135907683174,0.162779096010128,0.128597268033084,0.135669909364803,0.152614118106634,0.166533561722513,0.102922622598186,0.150883424164653,"1960"
"296","CZE",1962,2.152,673879.65,385293.2,296796.27,290132.82,334507.84,364448.33,265265.62,300048.16,2236492.24,2.10917680179387,0.279294803186976,0.02122,2.171,0.301310971684838,7.20518070702981,0.172275670404293,0.13270614790955,0.129726727779749,0.149568075407228,0.162955329547667,0.118607887501546,0.134160161449968,"1960"
"297","CZE",1963,2.353,651426.09,408331.87,310042.47,280787.55,329053.29,355986.05,306188.9,261048.64,2251438.77,2.0253638210201,0.270867166420875,0.02066,2.1788,0.289337688717157,7.53030139163754,0.181364856748914,0.13770859511316,0.124714717424894,0.146152448995981,0.158114915112704,0.135996991825809,0.115947474778539,"1960"
"298","CZE",1964,2.384,658990.83,418355.17,329768.91,276304.34,320591.94,346935.82,346835.85,222364.41,2261156.44,2.0400781336474,0.263978320756966,0.01939,2.23,0.2914397333782,7.65166771926098,0.185018233413341,0.145840820283978,0.122196029921751,0.141782290835215,0.15343291329281,0.153388701402721,0.0983410108501825,"1960"
"299","CZE",1965,2.209,682086.09,424723.87,347474.38,276557.69,311200.78,339450.39,363611.33,208058.12,2271076.56,2.10235212413975,0.258801697992955,0.02307,2.2476,0.30033601773425,7.48361790555793,0.187014333854073,0.152999853074086,0.121773829588554,0.137027868404401,0.149466731319705,0.160105271836366,0.0916121119228143,"1960"
"300","CZE",1966,2.04,698907.02,433438.49,358656.69,283798.35,298815.57,335333.21,365339.99,224706.67,2300088.97,2.12702604282303,0.253300601671943,0.02143,2.2276,0.303860863260433,7.33098687372177,0.188444227876976,0.155931659460982,0.123385814071357,0.129914787600586,0.145791408234091,0.158837329670774,0.0976947730852342,"1960"
"301","CZE",1967,1.929,708519.75,429506.71,381639.74,294283.05,287217.83,330321.85,359683.91,260393.7,2343046.79,2.11674742099367,0.248181505585725,0.02123,2.183,0.302392488713382,7.21909465836344,0.183311196273635,0.162881826188371,0.125598452090664,0.122583053495061,0.140979621666027,0.15351119385883,0.111134656427412,"1960"
"302","CZE",1968,1.86,711931.41,421531.98,404443.38,307435.38,277617.55,325060.44,350791.74,300970.96,2387851.43,2.08703096322873,0.245012282862171,0.02146,2.0844,0.298147280461247,6.99117562560135,0.176531912624061,0.169375437231453,0.12874979411931,0.116262488742861,0.136130931730539,0.146906853413405,0.12604258213837,"1960"
"303","CZE",1969,1.893,700762.52,415475.73,415192.86,326247.33,273966.73,316264.93,342120.85,340665.81,2429934.24,2.018712094859,0.247008355254914,0.02212,1.9862,0.288387442122714,6.88726244589679,0.17098229374306,0.170865883185382,0.134261793850026,0.112746561404888,0.130153699138788,0.140794283387685,0.14019548529017,"1960"
"304","CZE",1970,1.92,689524.05,411572.78,421085.11,344738.56,273709.17,307084.86,334398.42,358161.35,2450750.25,1.96946561568238,0.252350369034952,0.02058,1.9284,0.281352230811769,6.85404197591078,0.167937463231923,0.171818858327159,0.140666540786847,0.111683828248105,0.125302388523678,0.136447367494913,0.146143553387376,"1970"
"305","CZE",1971,1.98,689146.39,405071.49,430105.52,354954.32,281164.09,295282.96,330318.39,358578.71,2455475.48,1.96459902340381,0.259061194127664,0.02064,1.9164,0.280657003343401,6.82826359994718,0.164966619825501,0.175161806136219,0.144556247004348,0.114504947123316,0.120254900692391,0.134523188152545,0.14603229106568,"1970"
"306","CZE",1972,2.077,703822.31,397106.92,426761.88,378095.99,291833.88,284053.44,325794.91,353337.63,2456984.65,2.00520429380786,0.272663433204599,0.02004,1.946,0.286457756258266,6.79332277617059,0.161623687799596,0.173693343993826,0.153886183212419,0.11877724999218,0.115610587961956,0.132599489378169,0.143809457661854,"1970"
"307","CZE",1973,2.291,729916.8,386889.99,419893.9,400877.26,305058.07,274743.23,320904.73,344464.05,2452831.23,2.08306936796463,0.287804281585244,0.02041,2.0322,0.297581338280661,6.82905726461701,0.157732005882851,0.171187440401271,0.163434505846536,0.124369775738708,0.112010653908708,0.130830334380568,0.140435283841359,"1970"
"308","CZE",1974,2.44,773466.92,374294.1,414476.03,412414.1,323622.27,271693.04,312417.63,336491.93,2445409.1,2.21405426192288,0.300987008676789,0.01986,2.1416,0.316293465988983,6.77092709867928,0.153059911325267,0.169491489174552,0.168648305103633,0.132338703573157,0.111103307826899,0.127756795376283,0.13760148762021,"1970"
"309","CZE",1975,2.412,824500.4,356263.56,411619.38,418515.02,342325.98,271728.94,303496.53,329342.88,2433292.29,2.37189047272245,0.312679657567978,0.0192,2.24,0.338841496103208,6.6107605643369,0.146412151743595,0.169161502582988,0.171995375039798,0.140684282528179,0.11167131097103,0.124726705150576,0.135348671983833,"1970"
"310","CZE",1976,2.372,868164.07,339387.75,405967.77,427659.99,352984.14,279484.89,292362.37,325737.86,2423584.77,2.50750399376375,0.322103084514762,0.01884,2.3184,0.358214856251964,6.47209338065327,0.140035436020668,0.16750714686163,0.176457615716078,0.145645468798684,0.11531880108324,0.120632203015536,0.134403328504165,"1970"
"311","CZE",1977,2.329,900179.79,324859.86,397889.67,425316.09,375556.99,290096.3,281047.62,321381.89,2416148.42,2.60797659524575,0.331466839276372,0.01841,2.3688,0.372568085035107,6.35803251847723,0.134453602813026,0.164679316347627,0.176030614046467,0.155436225229905,0.120065595970301,0.116320511469242,0.133014134123433,"1970"
"312","CZE",1978,2.335,918027.89,316142.79,387581.44,419346.45,397807.43,303099.12,272209.97,316364.16,2412551.36,2.66365116057053,0.338709423371613,0.01691,2.3776,0.380521594367218,6.24826563116291,0.131040853778964,0.160652099029303,0.173818662248086,0.164890761123527,0.125634266289775,0.112830746119328,0.131132611411017,"1970"
"313","CZE",1979,2.298,915753.88,317399.61,374797.7,414488.14,409867.76,321311.87,269094.18,308143.14,2415102.4,2.65424652801471,0.341333725642441,0.01554,2.3492,0.379178075430673,6.19550589081861,0.131422837391905,0.155189154712446,0.171623422675577,0.169710302966864,0.13304275214169,0.111421437037204,0.127590093074314,"1970"
"314","CZE",1980,2.108,894565.52,328239.92,356534.69,412227.01,416021.61,339597.96,269396.04,299044.46,2421061.69,2.58645150012679,0.342101410889699,0.0158,2.2884,0.369493071446684,6.19335023263137,0.135576850997134,0.147263777487636,0.170267040985643,0.171834369904056,0.140268197792184,0.111271861065217,0.123517901768129,"1980"
